pick_id,season,week,game,rule,market,side,bet_home,open_num,close_num,edge,confluence,reg_edge,mammoth,away_ab,home_ab,actual_margin,actual_total,win,clv_pts,roi_u
2023-W13-DEN@HOU-S,2023,13,DEN@HOU,sides_model,spread,DEN +3,0,-3.0,-3.0,-0.123,0.0,-0.15,0,DEN,HOU,5,39,0.0,0.0,-1.0
2023-W13-CIN@JAX-S,2023,13,CIN@JAX,sides_model,spread,CIN +7,0,-7.0,-10.0,-0.053,0.0,1.25,0,CIN,JAX,-3,65,1.0,-3.0,0.9090909090909091
2023-W13-CLE@LAR-FPR,2023,13,CLE@LAR,fade_pr_in_tight_game,spread,LAR -1,1,-1.0,-3.5,4.0,,,0,CLE,LAR,17,55,1.0,2.5,0.9090909090909091
2023-W13-LAC@NE-S,2023,13,LAC@NE,sides_model,spread,NE +4.5,1,4.5,4.5,0.264,1.0,6.44,0,LAC,NE,-6,6,0.0,0.0,-1.0
2023-W13-ATL@NYJ-S,2023,13,ATL@NYJ,sides_model,spread,NYJ +1.5,1,1.5,2.0,0.191,1.0,3.45,0,ATL,NYJ,-5,21,0.0,-0.5,-1.0
2023-W13-ATL@NYJ-BBU,2023,13,ATL@NYJ,bot_vs_bot_under,total,UNDER 36.5,-2,36.5,33.0,36.5,,,0,ATL,NYJ,-5,21,1.0,3.5,0.9090909090909091
2023-W13-SF@PHI-S,2023,13,SF@PHI,sides_model,spread,PHI +1,1,1.0,3.0,0.097,0.0,-2.06,0,SF,PHI,-23,61,0.0,-2.0,-1.0
2023-W13-SF@PHI-TSML,2023,13,SF@PHI,tight_soft_ml_fade_home,spread,SF -1,0,1.0,3.0,11.2,,,0,SF,PHI,-23,61,1.0,2.0,0.9090909090909091
2023-W13-ARI@PIT-S,2023,13,ARI@PIT,sides_model,spread,PIT -3,1,-3.0,-6.0,0.189,1.0,5.05,0,ARI,PIT,-14,34,0.0,3.0,-1.0
2023-W13-CAR@TB-S,2023,13,CAR@TB,sides_model,spread,TB -5.5,1,-5.5,-3.5,0.182,0.0,1.49,0,CAR,TB,3,39,0.0,-2.0,-1.0
2023-W13-IND@TEN-S,2023,13,IND@TEN,sides_model,spread,IND -1,0,1.0,1.0,-0.057,0.0,2.9,0,IND,TEN,-3,59,1.0,0.0,0.9090909090909091
2023-W13-IND@TEN-TSML,2023,13,IND@TEN,tight_soft_ml_fade_home,spread,IND -1,0,1.0,1.0,6.3,,,0,IND,TEN,-3,59,1.0,0.0,0.9090909090909091
2023-W13-IND@TEN-BBU,2023,13,IND@TEN,bot_vs_bot_under,total,UNDER 41,-2,41.0,42.0,41.0,,,0,IND,TEN,-3,59,0.0,-1.0,-1.0
2023-W13-MIA@WAS-S,2023,13,MIA@WAS,sides_model,spread,WAS +7,1,7.0,9.0,0.276,1.0,3.72,0,MIA,WAS,-30,60,0.0,-2.0,-1.0
2023-W14-TB@ATL-S,2023,14,TB@ATL,sides_model,spread,TB +2,0,-2.0,-1.5,-0.179,0.0,-1.14,0,TB,ATL,-4,54,1.0,0.5,0.9090909090909091
2023-W14-TB@ATL-BBU,2023,14,TB@ATL,bot_vs_bot_under,total,UNDER 40,-2,40.0,41.0,40.0,,,0,TB,ATL,-4,54,0.0,-1.0,-1.0
2023-W14-LAR@BAL-S,2023,14,LAR@BAL,sides_model,spread,LAR +7.5,0,-7.5,-7.5,-0.04,0.0,-0.23,0,LAR,BAL,6,68,1.0,0.0,0.9090909090909091
2023-W14-DET@CHI-S,2023,14,DET@CHI,sides_model,spread,CHI +5,1,5.0,3.0,0.172,1.0,5.55,0,DET,CHI,15,41,1.0,2.0,0.9090909090909091
2023-W14-IND@CIN-S,2023,14,IND@CIN,sides_model,spread,IND -2,0,2.0,-3.0,-0.076,0.0,5.15,0,IND,CIN,20,48,0.0,-5.0,-1.0
2023-W14-IND@CIN-TSML,2023,14,IND@CIN,tight_soft_ml_fade_home,spread,IND -2,0,2.0,-3.0,5.6,,,0,IND,CIN,20,48,0.0,-5.0,-1.0
2023-W14-JAX@CLE-S,2023,14,JAX@CLE,sides_model,spread,CLE +3,1,3.0,-2.5,0.042,1.0,5.81,0,JAX,CLE,4,58,1.0,5.5,0.9090909090909091
2023-W14-PHI@DAL-S,2023,14,PHI@DAL,sides_model,spread,DAL -2.75,1,-2.75,-3.5,0.137,0.0,0.66,0,PHI,DAL,20,46,1.0,0.75,0.9090909090909091
2023-W14-PHI@DAL-PTF,2023,14,PHI@DAL,primetime_tight_favorite,spread,DAL -2.75,1,-2.75,-3.5,2.75,,,0,PHI,DAL,20,46,1.0,0.75,0.9090909090909091
2023-W14-PHI@DAL-PTU,2023,14,PHI@DAL,primetime_tight_under,total,UNDER 49,-2,49.0,52.5,49.0,,,0,PHI,DAL,20,46,1.0,-3.5,0.9090909090909091
2023-W14-PHI@DAL-TTH,2023,14,PHI@DAL,top_vs_top_pt_home,spread,DAL -2.75,1,-2.75,-3.5,0.0,,,0,PHI,DAL,20,46,1.0,0.75,0.9090909090909091
2023-W14-BUF@KC-S,2023,14,BUF@KC,sides_model,spread,KC -3,1,-3.0,-1.75,0.071,0.0,-2.49,0,BUF,KC,-3,37,0.0,-1.25,-1.0
2023-W14-MIN@LV-S,2023,14,MIN@LV,sides_model,spread,LV +1,1,1.0,3.0,0.142,0.0,-0.39,0,MIN,LV,-3,3,0.0,-2.0,-1.0
2023-W14-MIN@LV-TSML,2023,14,MIN@LV,tight_soft_ml_fade_home,spread,MIN -1,0,1.0,3.0,6.6,,,0,MIN,LV,-3,3,1.0,2.0,0.9090909090909091
2023-W14-TEN@MIA-S,2023,14,TEN@MIA,sides_model,spread,MIA -12.5,1,-12.5,-13.5,0.051,1.0,2.78,0,TEN,MIA,-1,55,0.0,1.0,-1.0
2023-W14-CAR@NO-S,2023,14,CAR@NO,sides_model,spread,CAR +6.5,0,-6.5,-5.5,-0.086,1.0,-3.78,0,CAR,NO,22,34,0.0,1.0,-1.0
2023-W14-GB@NYG-S,2023,14,GB@NYG,sides_model,spread,NYG +4.5,1,4.5,5.5,0.189,0.0,-2.63,0,GB,NYG,2,46,1.0,-1.0,0.9090909090909091
2023-W14-GB@NYG-O,2023,14,GB@NYG,receiver_over,total,OVER 37,-1,37.0,37.0,39.4,,,0,GB,NYG,2,46,1.0,0.0,0.9090909090909091
2023-W14-GB@NYG-HLU,2023,14,GB@NYG,total_high_line_under,total,UNDER 37,-2,37.0,37.0,12.08,,,0,GB,NYG,2,46,0.0,0.0,-1.0
2023-W14-NE@PIT-S,2023,14,NE@PIT,sides_model,spread,PIT -6.5,1,-6.5,-5.5,0.069,1.0,1.64,0,NE,PIT,-3,39,0.0,-1.0,-1.0
2023-W15-SF@ARI-S,2023,15,SF@ARI,sides_model,spread,ARI +13.5,1,13.5,12.0,0.161,0.0,0.62,0,SF,ARI,-16,74,0.0,1.5,-1.0
2023-W15-DAL@BUF-S,2023,15,DAL@BUF,sides_model,spread,DAL +1.5,0,-1.5,-2.0,-0.056,0.0,0.18,0,DAL,BUF,21,41,0.0,-0.5,-1.0
2023-W15-DAL@BUF-FPR,2023,15,DAL@BUF,fade_pr_in_tight_game,spread,BUF -1.5,1,-1.5,-2.0,3.0,,,0,DAL,BUF,21,41,1.0,0.5,0.9090909090909091
2023-W15-ATL@CAR-S,2023,15,ATL@CAR,sides_model,spread,CAR +2.5,1,2.5,2.75,0.126,0.0,-4.81,0,ATL,CAR,2,16,1.0,-0.25,0.9090909090909091
2023-W15-ATL@CAR-BBU,2023,15,ATL@CAR,bot_vs_bot_under,total,UNDER 35,-2,35.0,32.0,35.0,,,0,ATL,CAR,2,16,1.0,3.0,0.9090909090909091
2023-W15-MIN@CIN-TSML,2023,15,MIN@CIN,tight_soft_ml_fade_home,spread,MIN -1,0,1.0,-3.0,6.3,,,0,MIN,CIN,3,51,0.0,-4.0,-1.0
2023-W15-CHI@CLE-S,2023,15,CHI@CLE,sides_model,spread,CLE -2.5,1,-2.5,-2.5,0.156,1.0,5.7,1,CHI,CLE,3,37,1.0,0.0,0.9090909090909091
2023-W15-CHI@CLE-U,2023,15,CHI@CLE,wind_under,total,UNDER 37,-2,37.0,37.0,19.5,,,0,CHI,CLE,3,37,,0.0,0.0
2023-W15-CHI@CLE-DKJ,2023,15,CHI@CLE,dk_heavy_home_juice,spread,CLE -2.5,1,-2.5,-2.5,120.0,,,0,CHI,CLE,3,37,1.0,0.0,0.9090909090909091
2023-W15-TB@GB-S,2023,15,TB@GB,sides_model,spread,TB +3.5,0,-3.5,-3.5,-0.056,1.0,-1.77,0,TB,GB,-14,54,1.0,0.0,0.9090909090909091
2023-W15-TB@GB-O,2023,15,TB@GB,receiver_over,total,OVER 43,-1,43.0,41.5,39.4,,,0,TB,GB,-14,54,1.0,-1.5,0.9090909090909091
2023-W15-PIT@IND-S,2023,15,PIT@IND,sides_model,spread,PIT +3,0,-3.0,-1.0,-0.173,1.0,-4.16,0,PIT,IND,17,43,0.0,2.0,-1.0
2023-W15-BAL@JAX-S,2023,15,BAL@JAX,sides_model,spread,JAX +6,1,6.0,4.0,0.363,1.0,8.73,0,BAL,JAX,-16,30,0.0,2.0,-1.0
2023-W15-BAL@JAX-U,2023,15,BAL@JAX,wind_under,total,UNDER 39.5,-2,39.5,42.5,16.1,,,1,BAL,JAX,-16,30,1.0,-3.0,0.9090909090909091
2023-W15-BAL@JAX-HLU,2023,15,BAL@JAX,total_high_line_under,total,UNDER 39.5,-2,39.5,42.5,9.83,,,1,BAL,JAX,-16,30,1.0,-3.0,0.9090909090909091
2023-W15-LAC@LV-S,2023,15,LAC@LV,sides_model,spread,LV +3.5,1,3.5,-3.0,0.136,1.0,6.93,0,LAC,LV,42,84,1.0,6.5,0.9090909090909091
2023-W15-LAC@LV-O,2023,15,LAC@LV,receiver_over_HC,total,OVER 42.5,-1,42.5,36.0,39.5,,,0,LAC,LV,42,84,1.0,-6.5,0.9090909090909091
2023-W15-NYJ@MIA-S,2023,15,NYJ@MIA,sides_model,spread,MIA -13.5,1,-13.5,-7.0,0.185,0.0,-3.94,0,NYJ,MIA,30,30,1.0,-6.5,0.9090909090909091
2023-W15-NYJ@MIA-U,2023,15,NYJ@MIA,wind_under,total,UNDER 40.5,-2,40.5,36.0,19.2,,,1,NYJ,MIA,30,30,1.0,4.5,0.9090909090909091
2023-W15-NYJ@MIA-HLU,2023,15,NYJ@MIA,total_high_line_under,total,UNDER 40.5,-2,40.5,36.0,9.25,,,1,NYJ,MIA,30,30,1.0,4.5,0.9090909090909091
2023-W15-NYG@NO-S,2023,15,NYG@NO,sides_model,spread,NYG +6,0,-6.0,-6.0,-0.207,0.0,-1.15,0,NYG,NO,18,30,0.0,0.0,-1.0
2023-W15-NYG@NO-HLU,2023,15,NYG@NO,total_high_line_under,total,UNDER 36.5,-2,36.5,39.5,7.58,,,0,NYG,NO,18,30,1.0,-3.0,0.9090909090909091
2023-W15-PHI@SEA-S,2023,15,PHI@SEA,sides_model,spread,SEA +4,1,4.0,4.0,0.1,1.0,3.04,0,PHI,SEA,3,37,1.0,0.0,0.9090909090909091
2023-W15-HOU@TEN-S,2023,15,HOU@TEN,sides_model,spread,HOU -3.5,0,3.5,-3.0,-0.2,0.0,4.93,0,HOU,TEN,-3,35,0.0,-6.5,-1.0
2023-W16-IND@ATL-S,2023,16,IND@ATL,sides_model,spread,IND +1,0,-1.0,-2.5,-0.033,0.0,1.31,0,IND,ATL,19,39,0.0,-1.5,-1.0
2023-W16-GB@CAR-S,2023,16,GB@CAR,sides_model,spread,CAR +5.5,1,5.5,3.5,0.137,1.0,2.52,0,GB,CAR,-3,63,1.0,2.0,0.9090909090909091
2023-W16-GB@CAR-O,2023,16,GB@CAR,receiver_over,total,OVER 36,-1,36.0,38.5,39.4,,,0,GB,CAR,-3,63,1.0,2.5,0.9090909090909091
2023-W16-ARI@CHI-S,2023,16,ARI@CHI,sides_model,spread,ARI +3,0,-3.0,-4.5,-0.068,0.0,4.59,0,ARI,CHI,11,43,0.0,-1.5,-1.0
2023-W16-ARI@CHI-O,2023,16,ARI@CHI,receiver_over_HC,total,OVER 43.5,-1,43.5,42.25,42.4,,,0,ARI,CHI,11,43,0.0,-1.25,-1.0
2023-W16-ARI@CHI-BBU,2023,16,ARI@CHI,bot_vs_bot_under,total,UNDER 43.5,-2,43.5,42.25,43.5,,,0,ARI,CHI,11,43,1.0,1.25,0.9090909090909091
2023-W16-NE@DEN-S,2023,16,NE@DEN,sides_model,spread,DEN -5.5,1,-5.5,-7.0,0.141,0.0,1.15,0,NE,DEN,-3,49,0.0,1.5,-1.0
2023-W16-CLE@HOU-S,2023,16,CLE@HOU,sides_model,spread,HOU -1.5,1,-1.5,2.25,0.215,0.0,-3.72,0,CLE,HOU,-14,58,0.0,-3.75,-1.0
2023-W16-CLE@HOU-FPR,2023,16,CLE@HOU,fade_pr_in_tight_game,spread,HOU -1.5,1,-1.5,2.25,3.8,,,0,CLE,HOU,-14,58,0.0,-3.75,-1.0
2023-W16-LV@KC-S,2023,16,LV@KC,sides_model,spread,LV +10.5,0,-10.5,-10.5,-0.202,1.0,-4.63,0,LV,KC,-6,34,1.0,0.0,0.9090909090909091
2023-W16-BUF@LAC-S,2023,16,BUF@LAC,sides_model,spread,BUF -10,0,10.0,12.75,-0.125,1.0,-2.75,0,BUF,LAC,-2,46,0.0,2.75,-1.0
2023-W16-BUF@LAC-O,2023,16,BUF@LAC,receiver_over_HC,total,OVER 40.5,-1,40.5,44.5,39.5,,,0,BUF,LAC,-2,46,1.0,4.0,0.9090909090909091
2023-W16-DAL@MIA-S,2023,16,DAL@MIA,sides_model,spread,DAL -0,0,0.0,-1.5,-0.116,0.0,1.51,0,DAL,MIA,2,42,0.0,-1.5,-1.0
2023-W16-DET@MIN-S,2023,16,DET@MIN,sides_model,spread,MIN +2.5,1,2.5,2.5,0.081,1.0,3.52,0,DET,MIN,-6,54,0.0,0.0,-1.0
2023-W16-WAS@NYJ-S,2023,16,WAS@NYJ,sides_model,spread,WAS +3,0,-3.0,-3.0,-0.079,0.0,1.95,0,WAS,NYJ,2,58,1.0,0.0,0.9090909090909091
2023-W16-WAS@NYJ-BBU,2023,16,WAS@NYJ,bot_vs_bot_under,total,UNDER 39,-2,39.0,37.0,39.0,,,0,WAS,NYJ,2,58,0.0,2.0,-1.0
2023-W16-NYG@PHI-S,2023,16,NYG@PHI,sides_model,spread,NYG +10.5,0,-10.5,-14.0,-0.15,0.0,2.54,0,NYG,PHI,8,58,1.0,-3.5,0.9090909090909091
2023-W16-CIN@PIT-S,2023,16,CIN@PIT,sides_model,spread,PIT +0,1,0.0,3.0,0.082,0.0,-2.72,0,CIN,PIT,23,45,1.0,-3.0,0.9090909090909091
2023-W16-CIN@PIT-O,2023,16,CIN@PIT,receiver_over_HC,total,OVER 39,-1,39.0,38.5,38.7,,,0,CIN,PIT,23,45,1.0,-0.5,0.9090909090909091
2023-W16-CIN@PIT-FPR,2023,16,CIN@PIT,fade_pr_in_tight_game,spread,PIT +0,1,0.0,3.0,5.1,,,0,CIN,PIT,23,45,1.0,-3.0,0.9090909090909091
2023-W16-CIN@PIT-HLU,2023,16,CIN@PIT,total_high_line_under,total,UNDER 39,-2,39.0,38.5,4.33,,,0,CIN,PIT,23,45,0.0,0.5,-1.0
2023-W16-BAL@SF-S,2023,16,BAL@SF,sides_model,spread,BAL +5.5,0,-5.5,-6.5,-0.047,0.0,1.85,0,BAL,SF,-14,52,1.0,-1.0,0.9090909090909091
2023-W16-JAX@TB-S,2023,16,JAX@TB,sides_model,spread,JAX -2.5,0,2.5,2.0,-0.055,0.0,7.26,0,JAX,TB,18,42,0.0,-0.5,-1.0
2023-W16-SEA@TEN-S,2023,16,SEA@TEN,sides_model,spread,TEN +2,1,2.0,3.0,0.062,1.0,2.66,0,SEA,TEN,-3,37,0.0,-1.0,-1.0
2023-W16-SEA@TEN-TSML,2023,16,SEA@TEN,tight_soft_ml_fade_home,spread,SEA -2,0,2.0,3.0,5.3,,,0,SEA,TEN,-3,37,1.0,1.0,0.9090909090909091
2023-W17-MIA@BAL-S,2023,17,MIA@BAL,sides_model,spread,BAL -3,1,-3.0,-3.0,0.049,0.0,-0.48,0,MIA,BAL,37,75,1.0,0.0,0.9090909090909091
2023-W17-NE@BUF-S,2023,17,NE@BUF,sides_model,spread,BUF -13,1,-13.0,-14.5,0.155,1.0,6.24,0,NE,BUF,6,48,0.0,1.5,-1.0
2023-W17-NE@BUF-HLU,2023,17,NE@BUF,total_high_line_under,total,UNDER 40,-2,40.0,40.0,6.08,,,0,NE,BUF,6,48,0.0,0.0,-1.0
2023-W17-ATL@CHI-S,2023,17,ATL@CHI,sides_model,spread,ATL +3,0,-3.0,-2.5,-0.126,0.0,-0.37,0,ATL,CHI,20,54,0.0,0.5,-1.0
2023-W17-ATL@CHI-O,2023,17,ATL@CHI,receiver_over_HC,total,OVER 37.5,-1,37.5,39.0,37.4,,,0,ATL,CHI,20,54,1.0,1.5,0.9090909090909091
2023-W17-ATL@CHI-BBU,2023,17,ATL@CHI,bot_vs_bot_under,total,UNDER 37.5,-2,37.5,39.0,37.5,,,0,ATL,CHI,20,54,0.0,-1.5,-1.0
2023-W17-NYJ@CLE-S,2023,17,NYJ@CLE,sides_model,spread,CLE -5.5,1,-5.5,-7.0,0.129,0.0,1.42,0,NYJ,CLE,17,57,1.0,1.5,0.9090909090909091
2023-W17-NYJ@CLE-HLU,2023,17,NYJ@CLE,total_high_line_under,total,UNDER 35,-2,35.0,33.5,11.92,,,0,NYJ,CLE,17,57,0.0,1.5,-1.0
2023-W17-DET@DAL-S,2023,17,DET@DAL,sides_model,spread,DET +5.5,0,-5.5,-4.5,-0.115,1.0,-2.95,0,DET,DAL,1,39,1.0,1.0,0.9090909090909091
2023-W17-LAC@DEN-S,2023,17,LAC@DEN,sides_model,spread,DEN -6.5,1,-6.5,-3.5,0.04,0.0,-6.51,0,LAC,DEN,7,25,1.0,-3.0,0.9090909090909091
2023-W17-LAC@DEN-O,2023,17,LAC@DEN,receiver_over_HC,total,OVER 38,-1,38.0,38.5,46.1,,,0,LAC,DEN,7,25,0.0,0.5,-1.0
2023-W17-TEN@HOU-S,2023,17,TEN@HOU,sides_model,spread,TEN +4.5,0,-4.5,-5.5,-0.043,1.0,-2.35,0,TEN,HOU,23,29,0.0,-1.0,-1.0
2023-W17-LV@IND-S,2023,17,LV@IND,sides_model,spread,IND -3,1,-3.0,-3.5,0.097,0.0,-2.76,0,LV,IND,3,43,,0.5,0.0
2023-W17-CAR@JAX-S,2023,17,CAR@JAX,sides_model,spread,JAX -8,1,-8.0,-3.5,0.272,0.0,-0.85,0,CAR,JAX,26,26,1.0,-4.5,0.9090909090909091
2023-W17-GB@MIN-S,2023,17,GB@MIN,sides_model,spread,GB +2,0,-2.0,0.0,-0.071,0.0,0.38,0,GB,MIN,-23,43,1.0,2.0,0.9090909090909091
2023-W17-GB@MIN-O,2023,17,GB@MIN,receiver_over,total,OVER 43.5,-1,43.5,42.5,39.4,,,0,GB,MIN,-23,43,0.0,-1.0,-1.0
2023-W17-GB@MIN-PTF,2023,17,GB@MIN,primetime_tight_favorite,spread,MIN -2,1,-2.0,0.0,2.0,,,0,GB,MIN,-23,43,0.0,-2.0,-1.0
2023-W17-GB@MIN-PTU,2023,17,GB@MIN,primetime_tight_under,total,UNDER 43.5,-2,43.5,42.5,43.5,,,0,GB,MIN,-23,43,1.0,1.0,0.9090909090909091
2023-W17-LAR@NYG-S,2023,17,LAR@NYG,sides_model,spread,NYG +6,1,6.0,6.0,0.239,0.0,1.3,0,LAR,NYG,-1,51,1.0,0.0,0.9090909090909091
2023-W17-ARI@PHI-O,2023,17,ARI@PHI,receiver_over_HC,total,OVER 47.5,-1,47.5,48.0,42.4,,,0,ARI,PHI,-4,66,1.0,0.5,0.9090909090909091
2023-W17-PIT@SEA-S,2023,17,PIT@SEA,sides_model,spread,PIT +3.5,0,-3.5,-4.5,-0.173,0.0,-0.89,0,PIT,SEA,-7,53,1.0,-1.0,0.9090909090909091
2023-W17-NO@TB-S,2023,17,NO@TB,sides_model,spread,NO +2,0,-2.0,-2.5,-0.098,0.0,1.46,0,NO,TB,-10,36,1.0,-0.5,0.9090909090909091
2023-W17-NO@TB-HLU,2023,17,NO@TB,total_high_line_under,total,UNDER 41,-2,41.0,42.5,14.08,,,0,NO,TB,-10,36,1.0,-1.5,0.9090909090909091
2023-W17-SF@WAS-S,2023,17,SF@WAS,sides_model,spread,WAS +13.5,1,13.5,14.0,0.283,1.0,8.27,0,SF,WAS,-17,37,0.0,-0.5,-1.0
2023-W18-SEA@ARI-S,2023,18,SEA@ARI,sides_model,spread,ARI +3.5,1,3.5,3.0,0.313,1.0,4.12,0,SEA,ARI,-1,41,1.0,0.5,0.9090909090909091
2023-W18-PIT@BAL-S,2023,18,PIT@BAL,sides_model,spread,PIT -3.5,0,3.5,3.0,-0.12,0.0,1.91,0,PIT,BAL,-7,27,1.0,-0.5,0.9090909090909091
2023-W18-PIT@BAL-O,2023,18,PIT@BAL,receiver_over_HC,total,OVER 38,-1,38.0,33.5,35.5,,,0,PIT,BAL,-7,27,0.0,-4.5,-1.0
2023-W18-PIT@BAL-U,2023,18,PIT@BAL,wind_under,total,UNDER 38,-2,38.0,33.5,15.5,,,1,PIT,BAL,-7,27,1.0,4.5,0.9090909090909091
2023-W18-PIT@BAL-HLU,2023,18,PIT@BAL,total_high_line_under,total,UNDER 38,-2,38.0,33.5,21.25,,,1,PIT,BAL,-7,27,1.0,4.5,0.9090909090909091
2023-W18-TB@CAR-S,2023,18,TB@CAR,sides_model,spread,CAR +5.5,1,5.5,4.75,0.161,0.0,0.16,0,TB,CAR,-9,9,0.0,0.75,-1.0
2023-W18-CLE@CIN-O,2023,18,CLE@CIN,receiver_over_HC,total,OVER 40,-1,40.0,37.0,43.4,,,0,CLE,CIN,17,45,1.0,-3.0,0.9090909090909091
2023-W18-CLE@CIN-HLU,2023,18,CLE@CIN,total_high_line_under,total,UNDER 40,-2,40.0,37.0,7.67,,,0,CLE,CIN,17,45,0.0,3.0,-1.0
2023-W18-MIN@DET-O,2023,18,MIN@DET,receiver_over,total,OVER 44.5,-1,44.5,47.5,38.0,,,0,MIN,DET,10,50,1.0,3.0,0.9090909090909091
2023-W18-CHI@GB-S,2023,18,CHI@GB,sides_model,spread,GB -3,1,-3.0,-2.75,0.074,1.0,3.0,0,CHI,GB,8,26,1.0,-0.25,0.9090909090909091
2023-W18-CHI@GB-O,2023,18,CHI@GB,receiver_over_HC,total,OVER 44,-1,44.0,46.0,37.4,,,0,CHI,GB,8,26,0.0,2.0,-1.0
2023-W18-HOU@IND-S,2023,18,HOU@IND,sides_model,spread,HOU +1,0,-1.0,1.5,-0.117,0.0,3.95,0,HOU,IND,-4,42,1.0,2.5,0.9090909090909091
2023-W18-HOU@IND-PTF,2023,18,HOU@IND,primetime_tight_favorite,spread,IND -1,1,-1.0,1.5,1.0,,,0,HOU,IND,-4,42,0.0,-2.5,-1.0
2023-W18-HOU@IND-PTU,2023,18,HOU@IND,primetime_tight_under,total,UNDER 46,-2,46.0,47.5,46.0,,,0,HOU,IND,-4,42,1.0,-1.5,0.9090909090909091
2023-W18-KC@LAC-S,2023,18,KC@LAC,sides_model,spread,LAC -1.5,1,-1.5,-3.5,0.132,0.0,-7.22,0,KC,LAC,-1,25,0.0,2.0,-1.0
2023-W18-KC@LAC-O,2023,18,KC@LAC,receiver_over_HC,total,OVER 35.5,-1,35.5,35.0,39.5,,,0,KC,LAC,-1,25,0.0,-0.5,-1.0
2023-W18-KC@LAC-FPR,2023,18,KC@LAC,fade_pr_in_tight_game,spread,LAC -1.5,1,-1.5,-3.5,6.2,,,0,KC,LAC,-1,25,0.0,2.0,-1.0
2023-W18-DEN@LV-S,2023,18,DEN@LV,sides_model,spread,DEN +2.5,0,-2.5,-3.0,-0.051,0.0,1.14,0,DEN,LV,13,41,0.0,-0.5,-1.0
2023-W18-DEN@LV-HLU,2023,18,DEN@LV,total_high_line_under,total,UNDER 38,-2,38.0,37.5,13.25,,,0,DEN,LV,13,41,0.0,0.5,-1.0
2023-W18-BUF@MIA-S,2023,18,BUF@MIA,sides_model,spread,BUF -2.25,0,2.25,2.5,-0.213,1.0,-2.56,1,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-TSML,2023,18,BUF@MIA,tight_soft_ml_fade_home,spread,BUF -2.25,0,2.25,2.5,26.7,,,0,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-PTF,2023,18,BUF@MIA,primetime_tight_favorite,spread,BUF -2.25,0,2.25,2.5,2.25,,,0,BUF,MIA,-7,35,1.0,0.25,0.9090909090909091
2023-W18-BUF@MIA-PTU,2023,18,BUF@MIA,primetime_tight_under,total,UNDER 49.5,-2,49.5,48.0,49.5,,,0,BUF,MIA,-7,35,1.0,1.5,0.9090909090909091
2023-W18-BUF@MIA-TTH,2023,18,BUF@MIA,top_vs_top_pt_home,spread,MIA +2.25,1,2.25,2.5,0.0,,,0,BUF,MIA,-7,35,0.0,-0.25,-1.0
2023-W18-NYJ@NE-S,2023,18,NYJ@NE,sides_model,spread,NYJ +1.75,0,-1.75,-2.0,-0.186,0.0,1.14,0,NYJ,NE,-14,20,1.0,-0.25,0.9090909090909091
2023-W18-NYJ@NE-BBU,2023,18,NYJ@NE,bot_vs_bot_under,total,UNDER 34,-2,34.0,28.5,34.0,,,0,NYJ,NE,-14,20,1.0,5.5,0.9090909090909091
2023-W18-NYJ@NE-HLU,2023,18,NYJ@NE,total_high_line_under,total,UNDER 34,-2,34.0,28.5,8.0,,,0,NYJ,NE,-14,20,1.0,5.5,0.9090909090909091
2023-W18-ATL@NO-S,2023,18,ATL@NO,sides_model,spread,ATL +3.5,0,-3.5,-3.0,-0.209,1.0,-4.22,0,ATL,NO,31,65,0.0,0.5,-1.0
2023-W18-LAR@SF-S,2023,18,LAR@SF,sides_model,spread,SF -3,1,-3.0,-5.5,0.209,1.0,5.2,0,LAR,SF,-1,41,0.0,2.5,-1.0
2023-W18-JAX@TEN-S,2023,18,JAX@TEN,sides_model,spread,JAX -3.5,0,3.5,3.5,-0.071,0.0,4.43,0,JAX,TEN,8,48,0.0,0.0,-1.0
2023-W18-DAL@WAS-S,2023,18,DAL@WAS,sides_model,spread,WAS +13.5,1,13.5,13.0,0.134,1.0,7.31,0,DAL,WAS,-28,48,0.0,0.5,-1.0
2023-W19-PIT@BUF-S,2023,19,PIT@BUF,sides_model,spread,BUF -9.5,1,-9.5,-10.0,0.129,1.0,1.97,0,PIT,BUF,14,48,1.0,0.5,0.9090909090909091
2023-W19-PIT@BUF-O,2023,19,PIT@BUF,receiver_over_HC,total,OVER 37.5,-1,37.5,38.5,36.4,,,1,PIT,BUF,14,48,1.0,1.0,0.9090909090909091
2023-W19-PIT@BUF-DKO,2023,19,PIT@BUF,dk_giant_fav_over,total,OVER 37.5,-1,37.5,38.5,7.9,,,1,PIT,BUF,14,48,1.0,1.0,0.9090909090909091
2023-W19-PIT@BUF-HLU,2023,19,PIT@BUF,total_high_line_under,total,UNDER 37.5,-2,37.5,38.5,5.75,,,0,PIT,BUF,14,48,0.0,-1.0,-1.0
2023-W19-GB@DAL-S,2023,19,GB@DAL,sides_model,spread,DAL -7.5,1,-7.5,-7.0,0.14,0.0,-1.73,0,GB,DAL,-16,80,0.0,-0.5,-1.0
2023-W19-LAR@DET-S,2023,19,LAR@DET,sides_model,spread,LAR +3,0,-3.0,-3.0,-0.382,1.0,-5.6,0,LAR,DET,1,47,1.0,0.0,0.9090909090909091
